row,col,lat,lon,fire_count,ndvi,r_f,r_p,risk,lambda_drones,lambda_rangers,lambda_sensors,c_drones,c_rangers,c_sensors,coverage,protection,protection_uniform,in_pan
15,5,-18.8018,14.712,8.75,1.0,0.703505,0.001092,0.027715,0.954,0.24,0.1799,0.08,0.0,0.0,0.076317,0.936304,0.865547,False
15,6,-18.8018,14.7597,5.0,1.0,0.679303,0.001676,0.033738,0.9537,0.2408,0.1804,0.08,0.0,0.0,0.076292,0.895788,0.808398,False
15,7,-18.8018,14.8073,5.1,1.0,0.68,0.002499,0.041223,0.9532,0.2419,0.1811,0.08,0.0,0.0,0.07626,0.842751,0.742471,False
15,8,-18.8018,14.8549,10.68,1.0,0.71459,0.00361,0.050787,0.9528,0.2431,0.1819,0.08,0.0,0.0,0.076222,0.777052,0.668832,False
15,9,-18.8018,14.9026,5.58,1.0,0.683301,0.00504,0.058682,0.952,0.2452,0.1833,0.08,0.0,0.1,0.094485,0.800137,0.617968,False
15,10,-18.8018,14.9502,12.93,1.0,0.72651,0.006804,0.070305,0.9513,0.247,0.1844,0.08,0.0,0.1,0.094545,0.739403,0.553933,False
15,11,-18.8018,14.9979,8.72,1.0,0.703326,0.008901,0.07912,0.9502,0.2499,0.1863,0.04,0.4,0.0,0.137963,0.82513,0.514891,False
15,12,-18.8018,15.0455,5.34,1.0,0.670384,0.011314,0.087092,0.9487,0.2536,0.1887,0.04,0.4,0.0,0.139385,0.798192,0.485288,False
15,13,-18.8018,15.0931,6.52,1.0,0.667178,0.014009,0.096678,0.9473,0.2572,0.191,0.04,0.4,0.0,0.140762,0.766831,0.453588,False
15,14,-18.8018,15.1408,4.59,1.0,0.64244,0.032432,0.144345,0.9368,0.2821,0.2072,0.0,0.4,0.0,0.112821,0.542328,0.351449,False
15,15,-18.8018,15.1884,19.0,1.0,0.715726,0.073751,0.229751,0.917,0.3231,0.2338,0.0,0.0,0.2,0.046757,0.184138,0.260022,False
15,16,-18.8018,15.2361,1.88,1.0,0.599423,0.156923,0.306697,0.855,0.4239,0.2988,0.0,0.0,0.2,0.059768,0.177063,0.243044,False
15,17,-18.8018,15.2837,8.31,1.0,0.638005,0.294655,0.43358,0.7815,0.5126,0.3556,0.0,0.0,0.0,0.0,0.0,0.204818,False
15,18,-18.8018,15.3314,1.61,1.0,0.576927,0.465431,0.518189,0.6804,0.6047,0.414,0.0,0.0,0.0,0.0,0.0,0.196679,False
15,19,-18.8018,15.379,10.29,1.0,0.632415,0.618189,0.625262,0.6416,0.6337,0.4322,0.0,0.0,0.0,0.0,0.0,0.171744,False
15,20,-18.8018,15.4266,9.76,0.05,0.075477,0.722462,0.233516,0.3272,0.7856,0.5252,0.0,0.4,0.0,0.314225,0.739623,0.448167,True
15,21,-18.8018,15.4743,5.8,0.05,0.065473,0.783086,0.226432,0.3157,0.7889,0.5272,0.0,0.4,0.0,0.315573,0.751839,0.459285,True
15,22,-18.8018,15.5219,4.86,0.05,0.061616,0.787795,0.22032,0.3127,0.7898,0.5277,0.0,0.4,0.0,0.315918,0.761624,0.468672,True
15,23,-18.8018,15.5696,12.31,0.05,0.072956,0.770805,0.237139,0.3218,0.7872,0.5261,0.0,0.4,0.0,0.314862,0.734928,0.443575,True
15,24,-18.8018,15.6172,12.51,0.05,0.071113,0.779334,0.235417,0.32,0.7877,0.5264,0.0,0.4,0.0,0.315082,0.737735,0.446108,True
15,25,-18.8018,15.6648,1.99,0.05,0.052432,0.765458,0.200336,0.3073,0.7913,0.5285,0.0,0.4,0.0,0.316535,0.794029,0.501597,True
15,26,-18.8018,15.7125,0,0.05,0.048782,0.755374,0.191959,0.3051,0.792,0.5289,0.0,0.4,0.0,0.316782,0.807999,0.516693,True
15,27,-18.8018,15.7601,1.12,0.05,0.050625,0.740391,0.193603,0.3072,0.7914,0.5286,0.0,0.4,0.0,0.316543,0.80505,0.513528,True
15,28,-18.8018,15.8078,6.36,0.05,0.059593,0.777357,0.215233,0.3119,0.79,0.5278,0.0,0.4,0.0,0.316017,0.769673,0.476624,True
15,29,-18.8018,15.8554,0.47,0.05,0.049215,0.799727,0.198389,0.3033,0.7924,0.5292,0.0,0.4,0.0,0.316973,0.797645,0.505305,True
15,30,-18.8018,15.903,0,0.05,0.048259,0.807503,0.197407,0.3023,0.7927,0.5293,0.0,0.4,0.0,0.317085,0.799361,0.507114,True
15,31,-18.8018,15.9507,0,0.05,0.048129,0.82727,0.199539,0.3014,0.793,0.5295,0.0,0.4,0.0,0.317184,0.79599,0.503445,True
15,32,-18.8018,15.9983,0,0.05,0.047999,0.794403,0.195271,0.3027,0.7926,0.5293,0.0,0.4,0.0,0.317044,0.802815,0.510885,True
15,33,-18.8018,16.046,0,0.05,0.047869,0.744138,0.188736,0.3049,0.792,0.5289,0.0,0.4,0.0,0.316798,0.813351,0.522669,True
15,34,-18.8018,16.0936,0,0.05,0.047739,0.781218,0.193119,0.3031,0.7925,0.5292,0.0,0.4,0.0,0.317001,0.806307,0.514736,True
15,35,-18.8018,16.1412,0,0.05,0.04761,0.822345,0.197868,0.3013,0.793,0.5295,0.0,0.4,0.0,0.317202,0.798729,0.506385,True
15,36,-18.8018,16.1889,0,0.05,0.04748,0.861661,0.202267,0.2997,0.7934,0.5298,0.0,0.4,0.0,0.317377,0.791767,0.49887,True
15,37,-18.8018,16.2365,0,0.05,0.047351,0.895763,0.205949,0.2984,0.7938,0.53,0.0,0.4,0.0,0.317516,0.785987,0.492738,True
15,38,-18.8018,16.2842,0,0.05,0.045102,0.938831,0.205774,0.2956,0.7945,0.5304,0.0,0.4,0.0,0.317816,0.786578,0.493239,True
15,39,-18.8018,16.3318,0,0.05,0.042339,0.960654,0.201677,0.2933,0.7952,0.5307,0.0,0.4,0.0,0.318061,0.793424,0.500362,True
15,40,-18.8018,16.3794,0,0.05,0.039894,0.951708,0.194852,0.2921,0.7955,0.5309,0.0,0.4,0.0,0.318194,0.804659,0.512451,True
15,41,-18.8018,16.4271,0,0.05,0.037714,0.951815,0.189463,0.2907,0.7958,0.5311,0.0,0.4,0.0,0.318335,0.813663,0.522411,True
15,42,-18.8018,16.4747,0,0.05,0.035758,0.968148,0.186061,0.2892,0.7963,0.5314,0.0,0.4,0.0,0.3185,0.81946,0.528937,True
15,43,-18.8018,16.5224,0,0.05,0.033993,0.978722,0.182401,0.2879,0.7966,0.5316,0.0,0.4,0.0,0.318635,0.825686,0.536096,True
15,44,-18.8018,16.57,0,0.05,0.032393,0.982662,0.178415,0.2869,0.7969,0.5317,0.0,0.4,0.0,0.318743,0.832459,0.544065,True
15,45,-18.8018,16.6176,0,0.05,0.030936,0.984173,0.174489,0.286,0.7971,0.5319,0.0,0.4,0.0,0.318836,0.839145,0.552117,True
15,46,-18.8018,16.6653,0,0.05,0.029603,0.972331,0.169658,0.2854,0.7972,0.5319,0.0,0.4,0.0,0.318896,0.847355,0.562287,True
15,47,-18.8018,16.7129,0,0.05,0.028379,0.978091,0.166605,0.2846,0.7975,0.5321,0.0,0.4,0.0,0.318983,0.8526,0.568927,True
15,48,-18.8018,16.7606,0,0.05,0.027251,0.97055,0.16263,0.284,0.7976,0.5321,0.0,0.4,0.0,0.31904,0.859389,0.577743,True
15,49,-18.8018,16.8082,0,1.0,0.34992,0.972082,0.583224,0.4486,0.7415,0.4989,0.0,0.0,0.1,0.049893,0.08199,0.204188,False
15,50,-18.8018,16.8558,0,1.0,0.341194,0.950161,0.569377,0.4482,0.7417,0.499,0.0,0.0,0.1,0.049902,0.083913,0.208625,False
15,51,-18.8018,16.9035,0,1.0,0.337806,0.944959,0.564989,0.4475,0.742,0.4992,0.0,0.0,0.1,0.049919,0.084564,0.210115,False
15,52,-18.8018,16.9511,7.63,1.0,0.397099,0.958141,0.616828,0.4703,0.7319,0.4931,0.0,0.0,0.0,0.0,0.0,0.192522,False
15,53,-18.8018,16.9988,24.26,1.0,0.495547,0.929193,0.678571,0.5133,0.7111,0.4804,0.0,0.0,0.0,0.0,0.0,0.173166,False
15,54,-18.8018,17.0464,12.35,1.0,0.428741,0.880038,0.614254,0.4973,0.7192,0.4853,0.0,0.0,0.0,0.0,0.0,0.190937,False
15,55,-18.8018,17.0941,0,1.0,0.337806,0.803622,0.521026,0.4726,0.7309,0.4925,0.0,0.0,0.2,0.09849,0.172239,0.223444,False
15,56,-18.8018,17.1417,0,1.0,0.337806,0.695245,0.484621,0.4968,0.7194,0.4854,0.0,0.0,0.2,0.097086,0.181542,0.235566,False
16,0,-18.7568,14.4738,0,1.0,0.635671,7.5e-05,0.006886,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038178,0.996091,0.999679,False
16,1,-18.7568,14.5215,0,1.0,0.635671,0.000123,0.008846,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.986643,0.998096,False
16,2,-18.7568,14.5691,0,1.0,0.635671,0.000201,0.011295,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038175,0.965942,0.992607,False
16,3,-18.7568,14.6167,1.98,1.0,0.652366,0.000323,0.014506,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.056098,0.979082,0.978133,False
16,4,-18.7568,14.6644,10.13,1.0,0.707531,0.00051,0.018989,0.9542,0.2393,0.1794,0.04,0.4,0.0,0.133877,0.999133,0.946183,False
16,5,-18.7568,14.712,9.35,1.0,0.703021,0.000789,0.023553,0.9541,0.2396,0.1796,0.08,0.0,0.0,0.076328,0.960864,0.90543,False
16,6,-18.7568,14.7597,14.06,1.0,0.72832,0.001194,0.029484,0.9539,0.2401,0.1799,0.08,0.0,0.0,0.076314,0.924853,0.848408,False
16,7,-18.7568,14.8073,3.19,1.0,0.661836,0.001758,0.034115,0.9536,0.241,0.1805,0.08,0.0,0.0,0.076287,0.893133,0.805026,False
16,8,-18.7568,14.8549,4.66,1.0,0.672668,0.002517,0.041148,0.9532,0.242,0.1812,0.08,0.0,0.0,0.076258,0.84327,0.743165,False
16,9,-18.7568,14.9026,4.77,1.0,0.673451,0.003496,0.048522,0.9527,0.2433,0.182,0.08,0.0,0.0,0.076219,0.792121,0.685616,False
16,10,-18.7568,14.9502,4.71,1.0,0.673025,0.004711,0.056309,0.9521,0.2449,0.183,0.08,0.0,0.0,0.076169,0.741458,0.63279,False
16,11,-18.7568,14.9979,6.33,1.0,0.684162,0.006167,0.064953,0.9514,0.2467,0.1842,0.08,0.0,0.1,0.094535,0.766701,0.582313,False
16,12,-18.7568,15.0455,2.45,1.0,0.644171,0.008081,0.072149,0.9502,0.2498,0.1862,0.08,0.0,0.1,0.094641,0.73065,0.547538,False
16,13,-18.7568,15.0931,4.51,1.0,0.648128,0.018683,0.110042,0.9445,0.2639,0.1954,0.04,0.4,0.0,0.143348,0.728194,0.417849,False
16,14,-18.7568,15.1408,0.48,1.0,0.603648,0.043417,0.16189,0.9288,0.2993,0.2184,0.0,0.4,0.0,0.119717,0.522646,0.331999,False
16,15,-18.7568,15.1884,4.97,1.0,0.629261,0.098429,0.248872,0.8963,0.3606,0.2581,0.0,0.0,0.3,0.07742,0.267346,0.260964,False
16,16,-18.7568,15.2361,0,1.0,0.576986,0.207,0.345596,0.8182,0.4714,0.3293,0.0,0.0,0.2,0.065852,0.173492,0.235729,False
16,17,-18.7568,15.2837,5.43,1.0,0.611988,0.377484,0.480641,0.732,0.5611,0.3865,0.0,0.0,0.0,0.0,0.0,0.199352,False
16,18,-18.7568,15.3314,0.7,1.0,0.562794,0.568255,0.565518,0.635,0.6383,0.4351,0.0,0.0,0.0,0.0,0.0,0.189059,False
16,19,-18.7568,15.379,2.63,1.0,0.570087,0.714589,0.638261,0.5909,0.6673,0.4533,0.0,0.0,0.0,0.0,0.0,0.174984,False
16,20,-18.7568,15.4266,2.77,0.05,0.060271,0.796266,0.219071,0.3113,0.7902,0.5279,0.0,0.4,0.0,0.316079,0.763738,0.470697,True
16,21,-18.7568,15.4743,2.55,0.05,0.057813,0.8336,0.219529,0.3078,0.7912,0.5285,0.0,0.4,0.0,0.316481,0.76346,0.470275,True
16,22,-18.7568,15.5219,1.54,0.05,0.054061,0.834111,0.212351,0.3052,0.7919,0.5289,0.0,0.4,0.0,0.316768,0.775015,0.481732,True
16,23,-18.7568,15.5696,1.45,0.05,0.052182,0.836175,0.208886,0.3038,0.7923,0.5291,0.0,0.4,0.0,0.316919,0.780671,0.487457,True
16,24,-18.7568,15.6172,3.69,0.05,0.054449,0.842239,0.214147,0.3051,0.7919,0.5289,0.0,0.4,0.0,0.316778,0.772192,0.478873,True
16,25,-18.7568,15.6648,2.71,0.05,0.052418,0.843059,0.210218,0.3037,0.7923,0.5291,0.0,0.4,0.0,0.316933,0.778569,0.485293,True
16,26,-18.7568,15.7125,2.63,0.05,0.052189,0.834169,0.20865,0.3039,0.7923,0.5291,0.0,0.4,0.0,0.316909,0.781038,0.487838,True
16,27,-18.7568,15.7601,0,0.05,0.047573,0.826289,0.198265,0.3011,0.7931,0.5295,0.0,0.4,0.0,0.317222,0.798102,0.505701,True
16,28,-18.7568,15.8078,0,0.05,0.047489,0.854212,0.201409,0.3,0.7934,0.5297,0.0,0.4,0.0,0.317346,0.793123,0.500321,True
16,29,-18.7568,15.8554,1.52,0.05,0.050017,0.864893,0.207988,0.3012,0.793,0.5295,0.0,0.4,0.0,0.317206,0.782404,0.489136,True
16,30,-18.7568,15.903,0.43,0.05,0.04806,0.852805,0.202449,0.3004,0.7932,0.5296,0.0,0.4,0.0,0.317298,0.791393,0.498504,True
16,31,-18.7568,15.9507,0,0.05,0.047236,0.851649,0.200571,0.2999,0.7934,0.5297,0.0,0.4,0.0,0.317354,0.794489,0.501773,True
16,32,-18.7568,15.9983,0,0.05,0.047152,0.8248,0.197207,0.3009,0.7931,0.5296,0.0,0.4,0.0,0.317248,0.799853,0.507583,True
16,33,-18.7568,16.046,0,0.05,0.047067,0.760649,0.189213,0.3035,0.7924,0.5291,0.0,0.4,0.0,0.316952,0.812712,0.52189,True
16,34,-18.7568,16.0936,0,0.05,0.046982,0.702369,0.181656,0.3064,0.7916,0.5287,0.0,0.4,0.0,0.316636,0.825015,0.536113,True
16,35,-18.7568,16.1412,0,0.05,0.046897,0.763326,0.189203,0.3033,0.7924,0.5292,0.0,0.4,0.0,0.31698,0.812755,0.521928,True
16,36,-18.7568,16.1889,0,0.05,0.046812,0.808541,0.19455,0.3013,0.793,0.5295,0.0,0.4,0.0,0.317202,0.804157,0.512293,True
16,37,-18.7568,16.2365,0,0.05,0.046727,0.876967,0.20243,0.2986,0.7937,0.5299,0.0,0.4,0.0,0.31749,0.79162,0.49867,True
16,38,-18.7568,16.2842,0,0.05,0.044615,0.917797,0.202356,0.2959,0.7945,0.5303,0.0,0.4,0.0,0.31778,0.792039,0.499001,True
16,39,-18.7568,16.3318,0,0.05,0.041996,0.931681,0.197804,0.2939,0.795,0.5307,0.0,0.4,0.0,0.317999,0.799642,0.507059,True
16,40,-18.7568,16.3794,0,0.05,0.039664,0.927043,0.191757,0.2926,0.7954,0.5309,0.0,0.4,0.0,0.318141,0.809687,0.518034,True
16,41,-18.7568,16.4271,0,0.05,0.037577,0.945961,0.188537,0.2908,0.7958,0.5311,0.0,0.4,0.0,0.318329,0.815188,0.524138,True
16,42,-18.7568,16.4747,0,0.05,0.035696,0.970951,0.186169,0.2891,0.7963,0.5314,0.0,0.4,0.0,0.318511,0.81929,0.528739,True
16,43,-18.7568,16.5224,0,0.05,0.033993,0.972454,0.181815,0.288,0.7966,0.5315,0.0,0.4,0.0,0.318621,0.826651,0.537233,True
16,44,-18.7568,16.57,0,0.05,0.032443,0.978201,0.178147,0.287,0.7968,0.5317,0.0,0.4,0.0,0.31873,0.832897,0.544594,True
16,45,-18.7568,16.6176,0,0.05,0.031028,0.978669,0.174258,0.2861,0.797,0.5318,0.0,0.4,0.0,0.318819,0.83952,0.552582,True
16,46,-18.7568,16.6653,0,0.05,0.029729,0.966764,0.169531,0.2856,0.7972,0.5319,0.0,0.4,0.0,0.318877,0.847552,0.562544,True
16,47,-18.7568,16.7129,0,0.05,0.028533,0.972457,0.166576,0.2847,0.7974,0.532,0.0,0.4,0.0,0.318963,0.852632,0.568976,True
16,48,-18.7568,16.7606,0,0.05,0.027429,0.971248,0.163219,0.2841,0.7976,0.5321,0.0,0.4,0.0,0.31903,0.858381,0.57642,True
16,49,-18.7568,16.8082,0,1.0,0.351676,0.966756,0.583083,0.4501,0.7409,0.4985,0.0,0.0,0.1,0.049852,0.081945,0.204109,False
16,50,-18.7568,16.8558,0,1.0,0.343142,0.927178,0.564051,0.4527,0.7397,0.4978,0.0,0.0,0.1,0.049784,0.084479,0.210005,False
16,51,-18.7568,16.9035,0,1.0,0.339825,0.922753,0.559977,0.452,0.7401,0.498,0.0,0.0,0.1,0.049804,0.085099,0.21142,False
16,52,-18.7568,16.9511,0,1.0,0.339825,0.930846,0.562427,0.4507,0.7406,0.4984,0.0,0.0,0.1,0.049838,0.0848,0.210711,False
16,53,-18.7568,16.9988,0.91,1.0,0.347523,0.909275,0.562134,0.4576,0.7376,0.4965,0.0,0.0,0.1,0.049655,0.084543,0.210235,False
16,54,-18.7568,17.0464,0.74,1.0,0.346099,0.861242,0.545962,0.4654,0.7341,0.4944,0.0,0.0,0.1,0.049444,0.086583,0.215061,False
16,55,-18.7568,17.0941,0,1.0,0.339825,0.784094,0.516192,0.4775,0.7286,0.4911,0.0,0.0,0.2,0.09821,0.173255,0.224809,False
16,56,-18.7568,17.1417,0,1.0,0.339825,0.675291,0.479041,0.503,0.7164,0.4836,0.0,0.0,0.2,0.096715,0.182818,0.237286,False
17,0,-18.7117,14.4738,0,1.0,0.631227,5.7e-05,0.005992,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038178,0.99829,0.999903,False
17,1,-18.7117,14.5215,0,1.0,0.631227,9.3e-05,0.007647,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.993211,0.999286,False
17,2,-18.7117,14.5691,0.83,1.0,0.638454,0.000149,0.009752,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038176,0.980052,0.996595,False
17,3,-18.7117,14.6167,1.32,1.0,0.64259,0.000236,0.012315,0.9544,0.239,0.1792,0.04,0.0,0.0,0.038174,0.954947,0.988909,False
17,4,-18.7117,14.6644,4.37,1.0,0.666345,0.000368,0.015649,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.056101,0.972261,0.971108,False
17,5,-18.7117,14.712,4.22,1.0,0.66525,0.000561,0.019321,0.9542,0.2394,0.1795,0.04,0.4,0.0,0.13392,0.999023,0.943459,False
17,6,-18.7117,14.7597,8.15,1.0,0.691737,0.000838,0.024077,0.9541,0.2397,0.1797,0.08,0.0,0.0,0.076326,0.958002,0.900507,False
17,7,-18.7117,14.8073,1.0,1.0,0.6399,0.001221,0.027953,0.9538,0.2403,0.1801,0.08,0.0,0.0,0.076307,0.934771,0.863487,False
17,8,-18.7117,14.8549,0,1.0,0.631227,0.001733,0.033074,0.9536,0.2411,0.1806,0.08,0.0,0.0,0.076285,0.900392,0.814881,False
17,9,-18.7117,14.9026,0,1.0,0.631227,0.002393,0.038863,0.9532,0.242,0.1812,0.08,0.0,0.0,0.076256,0.85945,0.762942,False
17,10,-18.7117,14.9502,0,1.0,0.631227,0.003213,0.045037,0.9528,0.2432,0.1819,0.08,0.0,0.0,0.076221,0.815924,0.712448,False
17,11,-18.7117,14.9979,1.14,1.0,0.641082,0.004439,0.053345,0.9521,0.2448,0.183,0.08,0.0,0.0,0.076171,0.760187,0.652599,False
17,12,-18.7117,15.0455,4.06,1.0,0.652054,0.010054,0.080966,0.9492,0.2523,0.1879,0.04,0.4,0.0,0.138895,0.820122,0.509246,False
17,13,-18.7117,15.0931,6.19,1.0,0.655456,0.023199,0.123312,0.9422,0.2695,0.199,0.04,0.4,0.0,0.145485,0.692665,0.387504,False
17,14,-18.7117,15.1408,8.23,1.0,0.657893,0.053703,0.187964,0.9252,0.3069,0.2233,0.0,0.4,0.0,0.122747,0.479534,0.298167,False
17,15,-18.7117,15.1884,4.43,1.0,0.619918,0.12098,0.273857,0.8811,0.3855,0.2741,0.0,0.0,0.2,0.054819,0.181413,0.251296,False
17,16,-18.7117,15.2361,0.37,1.0,0.574802,0.251305,0.380066,0.79,0.5035,0.3498,0.0,0.0,0.1,0.034982,0.087932,0.227184,False
17,17,-18.7117,15.2837,2.57,1.0,0.583573,0.447849,0.511227,0.6903,0.5968,0.409,0.0,0.0,0.0,0.0,0.0,0.197205,False
17,18,-18.7117,15.3314,6.56,1.0,0.604828,0.652897,0.628403,0.6213,0.6477,0.441,0.0,0.0,0.0,0.0,0.0,0.173692,False
17,19,-18.7117,15.379,15.36,1.0,0.651022,0.792975,0.718501,0.5967,0.6637,0.451,0.0,0.0,0.0,0.0,0.0,0.156449,False
17,20,-18.7117,15.4266,15.99,0.05,0.083513,0.85256,0.266833,0.3237,0.7866,0.5258,0.0,0.4,0.0,0.314648,0.692475,0.405925,True
17,21,-18.7117,15.4743,12.21,0.05,0.074033,0.86764,0.253444,0.3167,0.7887,0.527,0.0,0.4,0.0,0.315463,0.711974,0.42259,True
17,22,-18.7117,15.5219,1.63,0.05,0.052948,0.862164,0.213659,0.3033,0.7925,0.5292,0.0,0.4,0.0,0.316981,0.773177,0.479791,True
17,23,-18.7117,15.5696,1.57,0.05,0.051149,0.884734,0.212727,0.3012,0.793,0.5295,0.0,0.4,0.0,0.317207,0.774885,0.481435,True
17,24,-18.7117,15.6172,4.65,0.05,0.054758,0.898694,0.221835,0.303,0.7925,0.5292,0.0,0.4,0.0,0.317012,0.760462,0.46713,True
17,25,-18.7117,15.6648,1.54,0.05,0.049227,0.898012,0.210254,0.2995,0.7935,0.5298,0.0,0.4,0.0,0.317394,0.778997,0.485556,True
17,26,-18.7117,15.7125,2.43,0.05,0.050682,0.884252,0.211697,0.3009,0.7931,0.5296,0.0,0.4,0.0,0.317238,0.776545,0.48311,True
17,27,-18.7117,15.7601,0,0.05,0.046541,0.886897,0.203168,0.2982,0.7939,0.53,0.0,0.4,0.0,0.31754,0.790481,0.497446,True
17,28,-18.7117,15.8078,1.02,0.05,0.048223,0.905092,0.208916,0.2986,0.7937,0.5299,0.0,0.4,0.0,0.31749,0.781222,0.487807,True
17,29,-18.7117,15.8554,0,0.05,0.046459,0.90291,0.204813,0.2976,0.794,0.5301,0.0,0.4,0.0,0.317604,0.787901,0.494706,True
17,30,-18.7117,15.903,0.26,0.05,0.046856,0.873795,0.202344,0.2988,0.7937,0.5299,0.0,0.4,0.0,0.317469,0.791738,0.498803,True
17,31,-18.7117,15.9507,0,0.05,0.046376,0.875712,0.201524,0.2984,0.7938,0.53,0.0,0.4,0.0,0.31751,0.793106,0.500239,True
17,32,-18.7117,15.9983,0,0.05,0.046334,0.855505,0.199095,0.2991,0.7936,0.5298,0.0,0.4,0.0,0.317435,0.796968,0.504397,True
17,33,-18.7117,16.046,0,0.05,0.046291,0.802217,0.192706,0.3012,0.793,0.5295,0.0,0.4,0.0,0.317214,0.8072,0.515639,True
17,34,-18.7117,16.0936,1.4,0.05,0.048599,0.74846,0.190721,0.3053,0.7919,0.5289,0.0,0.4,0.0,0.31676,0.810024,0.518953,True
17,35,-18.7117,16.1412,0,0.05,0.046206,0.752895,0.186516,0.3032,0.7925,0.5292,0.0,0.4,0.0,0.316984,0.817226,0.526988,True
17,36,-18.7117,16.1889,0,0.05,0.046163,0.767542,0.188233,0.3025,0.7927,0.5293,0.0,0.4,0.0,0.317061,0.814445,0.523802,True
17,37,-18.7117,16.2365,0,0.05,0.046119,0.830331,0.195689,0.2999,0.7934,0.5297,0.0,0.4,0.0,0.317349,0.802438,0.510354,True
17,38,-18.7117,16.2842,0,0.05,0.044139,0.87102,0.196076,0.2971,0.7941,0.5302,0.0,0.4,0.0,0.317652,0.80211,0.509878,True
17,39,-18.7117,16.3318,0,0.05,0.041657,0.883767,0.191873,0.2951,0.7947,0.5305,0.0,0.4,0.0,0.317872,0.809228,0.51763,True
17,40,-18.7117,16.3794,0,0.05,0.039438,0.884334,0.186752,0.2936,0.7951,0.5307,0.0,0.4,0.0,0.318029,0.817855,0.527291,True
17,41,-18.7117,16.4271,0,0.05,0.037441,0.920931,0.185689,0.2913,0.7957,0.531,0.0,0.4,0.0,0.318272,0.819857,0.529486,True
17,42,-18.7117,16.4747,0,0.05,0.035634,0.949696,0.183962,0.2895,0.7962,0.5313,0.0,0.4,0.0,0.318464,0.822918,0.532942,True
17,43,-18.7117,16.5224,0,0.05,0.033993,0.954082,0.180088,0.2884,0.7964,0.5315,0.0,0.4,0.0,0.31858,0.829501,0.54061,True
17,44,-18.7117,16.57,0,0.05,0.032494,0.957865,0.176422,0.2874,0.7967,0.5316,0.0,0.4,0.0,0.318684,0.835752,0.548051,True
17,45,-18.7117,16.6176,0,0.05,0.03112,0.961598,0.172988,0.2865,0.7969,0.5318,0.0,0.4,0.0,0.318779,0.841624,0.555187,True
17,46,-18.7117,16.6653,0,0.05,0.029856,0.948876,0.168314,0.286,0.7971,0.5319,0.0,0.4,0.0,0.318834,0.849573,0.565121,True
17,47,-18.7117,16.7129,0,0.05,0.02869,0.954159,0.165452,0.2852,0.7973,0.532,0.0,0.4,0.0,0.318919,0.854497,0.571401,True
17,48,-18.7117,16.7606,0,0.05,0.02761,0.950081,0.161961,0.2846,0.7975,0.5321,0.0,0.4,0.0,0.31898,0.860472,0.579202,True
17,49,-18.7117,16.8082,0,1.0,0.353452,0.942265,0.577101,0.4547,0.7389,0.4973,0.0,0.0,0.1,0.049731,0.082565,0.205619,False
17,50,-18.7117,16.8558,0,1.0,0.345115,0.902151,0.557983,0.4577,0.7375,0.4965,0.0,0.0,0.1,0.049651,0.085139,0.211609,False
17,51,-18.7117,16.9035,0,1.0,0.34187,0.875689,0.547148,0.4609,0.7362,0.4957,0.0,0.0,0.1,0.049567,0.086609,0.215043,False
17,52,-18.7117,16.9511,0,1.0,0.34187,0.883034,0.549438,0.4596,0.7367,0.496,0.0,0.0,0.1,0.049601,0.086322,0.214361,False
17,53,-18.7117,16.9988,0,1.0,0.34187,0.862785,0.543102,0.4632,0.7351,0.495,0.0,0.0,0.1,0.049504,0.087119,0.216256,False
17,54,-18.7117,17.0464,0,1.0,0.34187,0.814248,0.527605,0.4724,0.731,0.4925,0.0,0.0,0.2,0.098501,0.170303,0.221009,False
17,55,-18.7117,17.0941,0,1.0,0.34187,0.735376,0.501401,0.4893,0.723,0.4877,0.0,0.0,0.2,0.097535,0.176774,0.229443,False
17,56,-18.7117,17.1417,0,1.0,0.34187,0.626566,0.462822,0.5175,0.709,0.4791,0.0,0.0,0.3,0.143721,0.266944,0.242816,False
18,0,-18.6667,14.4738,0,1.0,0.626804,4.3e-05,0.005165,0.9545,0.2387,0.179,0.04,0.0,0.0,0.038178,0.999384,0.999978,False
18,1,-18.6667,14.5215,0,1.0,0.626804,6.8e-05,0.006549,0.9544,0.2387,0.179,0.04,0.0,0.0,0.038178,0.99706,0.999788,False
18,2,-18.6667,14.5691,0.11,1.0,0.627783,0.000109,0.008257,0.9544,0.2388,0.1791,0.04,0.0,0.0,0.038177,0.990185,0.998782,False
18,3,-18.6667,14.6167,1.14,1.0,0.636709,0.00017,0.010396,0.9544,0.2389,0.1791,0.04,0.0,0.0,0.038176,0.974578,0.995161,False
18,4,-18.6667,14.6644,6.55,1.0,0.677348,0.000261,0.013292,0.9544,0.239,0.1792,0.04,0.0,0.0,0.038174,0.943408,0.984559,False
18,5,-18.6667,14.712,6.48,1.0,0.676881,0.000393,0.016315,0.9543,0.2391,0.1793,0.04,0.0,0.1,0.056102,0.967892,0.966619,False
